"Data Source","World Development Indicators",

"Last Updated Date","2021-03-19",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020",
"Australia","AUS","Gross domestic savings (current US$)","NY.GDS.TOTL.CD","5793481912.86818","6020831000.11199","5754283794.37787","6435211109.86673","7420763803.33744","8063612946.57856","8021054989.36051","9475865158.47239","9662896180.98331","11649680815.3209","13485272706.9101","14260275506.7757","16073598130.8411","19695067264.574","28412675018.423","26486412672.402","27562082440.4387","28396421197.5224","28691630949.6955","34900602067.477","40133704735.376","46124463021.0147","50604656294.8251","39309312119.7941","47930628509.328","46529109457.6973","44821628427.5322","45777527792.4828","62561845168.8009","84164156013.354","85763755290.4963","80061219684.4832","71559640083.0578","71145306351.8831","77169145624.3514","88422928422.9284","97663125948.4067","109474096102.676","98973750254.358","92362451435.0169","100269421591.409","89168187184.7161","96629866052.7417","111539312754.805","149802247830.417","172089911291.535","192393680742.737","221184737379.289","275276633840.645","256146370195.847","295951730820.048","383707975944.001","425097958341.926","419261311172.669","386213164417.516","334490390215.492","279201484932.305","327640847726.073","356929695372.452","359034472893.72","",
"Australia","AUS","GDP: linked series (current LCU)","NY.GDP.MKTP.CN.AD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","367591999999.999","403860000000","414485000000","422447000000","443397000000","465760000000","494567000000","527599000000","555291000000","588097000000","620141000000","661159000000","705066000000","754253000000","800960000000","861039000000","922371000000","996430000000","1086593000000","1177313000000","1260145000000","1301211000000","1416622000000","1499458000000","1536307000000","1598530000000","1624601000000","1660714000000","1762371000000","1848560000000","1952680000000","",
"Australia","AUS","Exports as a capacity to import (constant LCU)","NY.EXP.CAPM.KN","13937268439.1081","14007793626.7071","16061435577.3518","16049053840.3614","20608267465.7534","19580874964.6393","19859837089.3293","21909812201.5915","22041505208.3333","24080695183.4862","28560365017.4502","29351547756.0414","29562252018.7793","35896164933.4063","36246625439.4776","36210809882.6672","35900070934.7221","37236641420.9591","34634652142.6705","37346185052.99","41450331821.3701","39110397424.3198","39412312772.7965","39025867052.4143","43020694296.958","48891971374.4682","45929937324.6621","47779087684.8098","56302107195.8457","65311572323.5172","68601454614.0124","72312564026.1617","76713243526.5283","78994306608.3515","84064182733.9964","90647350934.9928","102852777751.715","117420860295.379","122117445744.61","118336306874.942","135250210614.052","149394632794.783","150764308017.658","153768109956.893","167368299725.36","189549911950.205","216004990029.03","241016457920.698","264818923808.313","290734737614.283","293374405202.679","356369957815.35","374635732089.312","356835566517.611","363753515189.84","348162051647.76","334714800752.458","403627927944.791","428362169524.026","470810000000","",
"Australia","AUS","Adjusted savings: particulate emission damage (current US$)","NY.ADJ.DPEM.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","251276965.145122","250133121.097412","246643472.18717","210856032.430259","215680728.152674","230403709.615113","247069690.113972","266652322.499048","236805984.093191","217164738.572181","227582296.38857","202610780.954289","206751665.834175","235768560.231041","297662917.713847","333918326.515432","355984373.981624","415475989.69901","504494973.667618","446041873.997022","538226315.121297","664803911.01561","678713619.55131","663087740.460191","615894700.268754","567597598.01228","475768255.912268","534076914.365062","573350975.759471","","",
"Australia","AUS","Services, value added (constant 2010 US$)","NV.SRV.TOTL.KD","","","","","","","","","","","","","","","","214162297299.265","217805923093.387","224077064953.128","231927242909.998","241273557568.897","251303594857.851","263586127139.358","272660847589.55","271427620397.693","281189221550.135","295632664730.562","311192486431.656","326252543208.011","346018917071.853","359144654629.227","374647631030.825","377861758971.417","387592568956.627","398877150424.014","418532991760.182","442975681009.02","457269115782.79","478921648257.748","498216679820.452","524236826171.083","546025155748.256","565771791747.735","587366689347.388","605108738895.599","627683428421.979","651185012203.158","671776432494.833","699935383145.759","723836463080.015","739432602642.047","753460759270.677","775201717767.529","801232917380.832","821190354600.335","839551386301.809","863015073250.517","894551582214.311","920601730164.395","946656452037.242","1008247008565.49","",
"Australia","AUS","Manufacturing, value added (% of GDP)","NV.IND.MANF.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13.8268211756549","12.6002147242964","12.6112861495051","12.9058157813427","13.2387925111645","13.1579745514763","12.77618039458","12.3353340860918","12.4947075057346","11.9784049111412","11.5937316137268","11.0032252299785","10.5595867699565","10.8703306032761","10.8904474710205","10.3360795168105","9.88679586122457","9.28084388542904","9.19560049026894","8.44006046923172","7.98986482591985","7.35157296724179","7.03014022400094","6.59796512025266","6.35821661151183","6.29028296794105","6.07768706712896","5.80031105822781","5.78715324360583","5.64439641928017","",
"Australia","AUS","Trade (% of GDP)","NE.TRD.GNFS.ZS","27.0496744634676","27.4219284248917","26.5679540592276","26.8329514684441","28.6959800179085","28.4813679347122","28.0556924593396","26.7703190627072","26.7768368361504","25.2828227236593","26.1919622262625","25.5916058937342","24.7931840661811","25.1693569461475","26.3621582160871","29.0096825419132","26.9000648773338","28.66956720861","28.2150992670536","29.6651403610851","32.3439266797596","31.6487229036032","30.3671689045293","29.2148849897175","28.5821406143089","32.5616134619722","33.0890716261912","32.5847887718316","32.6346371750816","32.129913804362","32.2198286534938","32.25496700725","33.1097155382805","35.4659593998155","36.5258931638612","37.8015516603413","38.3323319414935","38.0748112251054","40.0704305582242","39.1346484106034","41.0290111758291","44.3652083634724","41.5572758742756","40.2961446264483","37.1207343685942","39.2711826369216","41.6042270907138","42.0514396834877","42.8703326982714","45.7979042094362","40.6496717288741","41.9067330593482","43.2103466719308","41.2084303462784","42.506490337998","41.4943730799132","40.7776414241103","41.8187203488936","43.2626476825205","45.7104594710859","",
"Australia","AUS","Gross capital formation (current US$)","NE.GDI.TOTL.CD","5874118042.33397","6522566916.78799","5662448202.48628","6639041326.01635","7304289394.10908","8710941874.79001","8905812520.99899","10021278978.609","10790682047.2617","12337327808.2652","13628625825.9604","14512263411.3563","15834112149.5327","18120435618.1935","27195283714.0752","26083572306.4318","27765032144.2077","29755677907.777","30592149785.6982","37570146540.952","40626183844.0111","50727969348.659","57890323292.508","44852597098.7365","51535953631.5885","50582956201.5801","51966284275.3218","51833642138.6977","66049912689.1735","88793257878.023","90133897652.9434","78951416686.2884","72740905944.782","73669898819.5616","78349360083.0163","95648945648.9456","99480273141.1229","108279856002.504","102481177507.97","101871161799.724","109236952835.521","88841901899.7531","96661783172.8757","121362842166.57","166425522833.974","191095324011.427","205944144953.579","235211588286.096","302123545210.385","254182005595.641","307751255174.844","370212954747.116","428942049907.197","439689135118.498","392487836225.099","355099425908.977","306708400058.233","319760162908.213","351466552980.389","323960091546.274","",
"Australia","AUS","Exports of goods and services (current LCU)","NE.EXP.GNFS.CN","2155000000","2176000000","2476000000","2497000000","3169000000","3061000000","3148000000","3496000000","3586000000","3909000000","4781000000","5103000000","5704000000","7040000000","7925000000","10160000000","11253000000","13469000000","14295000000","16968000000","22093000000","22682000000","23774000000","25709000000","28970000000","35848000000","39059000000","44264000000","51780000000","55675000000","61170000000","66571000000","70511000000","77916000000","83861000000","88611000000","99923000000","106476000000","115241000000","113758000000","128494000000","156706000000","156693000000","152944000000","148127000000","168472000000","198229000000","219531000000","237366000000","289894000000","257770000000","303673000000","322096000000","306588000000","336322000000","324674000000","319705000000","373724000000","403391000000","470810000000","",
"Australia","AUS","High-technology exports (current US$)","TX.VAL.TECH.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3880514289","4487704547","3866842538","4589861226","5651820508","5488081110","5367019937","5487641576","5123915237","5406743775","4837243928","5274079796","6411061180","",
"Australia","AUS","Merchandise exports to economies in the Arab World (% of total merchandise exports)","TX.VAL.MRCH.AL.ZS","1.30011369815611","1.34274107333761","1.0805458693874","1.08495836787658","1.29311792563732","1.31853116994022","1.21154756270705","2.19843132764642","1.15024140869071","1.05144226897404","1.8488463533388","3.46441875941834","2.39232466342102","1.50647989864265","3.57140281413849","4.38825397918586","3.44802435490574","4.04928813833105","4.01719765524314","5.15678111016023","6.14206822757032","6.31662220030351","6.40110771776735","4.86761912826779","5.92850105347395","6.36808140791424","4.94240351108232","3.56469474259879","3.09759699771978","3.43824991386488","3.42691741461415","2.45652256992435","2.46181476195659","2.68701104905864","2.32874758452268","1.8927064748739","2.76498280547712","3.54977430030925","4.20124234837496","4.16779764823244","4.49192895818498","5.6588723259749","5.45491644081546","5.20834789506326","5.15565523545894","3.82200595911142","4.04370716278764","4.20254656154586","4.1754650342379","3.37928583330079","2.81591544447332","2.71601195515708","2.79618687155828","3.429107734872","3.38349491364838","3.87703153638814","2.77799408375896","2.76098590568317","2.69140452703658","2.16558125866737","",
"Australia","AUS","Import value index (2000 = 100)","TM.VAL.MRCH.XD.WD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","85.67567983","91.46971775","92.11924724","90.35478067","96.68524662","100","89.31799404","101.6228451","124.5435748","152.9232322","175.1478777","194.6812958","231.146379","279.9897104","231.3351144","281.8994334","340.7038014","364.8046169","338.5214606","331.8273107","291.4924874","274.3927015","319.8433167","329.0785943","309.7546926","",
"Australia","AUS","Insurance and financial services (% of commercial service imports)","TM.VAL.INSF.ZS.WT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.49631425996045","5.67993720105425","7.46735040267265","8.53231264186984","9.73329713116135","9.81630603119837","7.9932396580926","7.18633524345403","6.16441454964581","5.25515625011173","5.52133511211136","5.326640228689","4.67355045840164","4.44277718487238","4.4859901750621","3.9199609018593","4.11769533891969","4.32949552766257","4.22532529128477","3.29707228797494","2.38583287456846","2.32305155527847","3.06376988845818","2.9212038262544","3.29876455935892","4.19943046531678","4.60037419934677","3.86836069508545","4.1856203777887","3.60210262286637","3.93835488531539","",
"Australia","AUS","Share of tariff lines with specific rates, all products (%)","TM.TAX.MRCH.SR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.5211027","","0.2239328","","","0.3917638","0.4381534","0.399425","0.4082631","0.4133565","0","0.0391357","0.0384839","0.0483459","0.0544685","0.0970837","0","0.0488657","0","0.0318089","0.0330325","0.0539792","0.0403112","0","0.03746","0.0341524","0.0358869","0.0365191","0.0321339","",
